EAN,NAME,BRAND,SIZE,SPECIALITY,ANIMAL,FORMAT (kg),www.amazon.fr (FR),www.bitiba.es (ES),www.bitiba.fr (FR),www.centrodenutricioncanina.com (ES),www.croquetteland.com (FR),www.kiwoko.com (ES),www.medicanimal.com (ES),www.medicanimal.com (FR),www.medicanimal.com (UK),www.miscota.es (ES),www.miscota.fr (FR),www.telepienso.es (ES),www.tiendanimal.es (ES),www.tiendanimal.fr (FR),www.zooplus.es (ES),www.zooplus.fr (FR),www.wanimo.fr (FR),www.bypets.com (ES)
8410650152264,AVET GASTROENTERIC CANINE,Advance,DIET,GASTROENTERIC,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Gastroenteric-Croquettes/dp/B0041M0WR4,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_alergias/391336,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-gastroenteric-es,http://www.croquetteland.com/affinity-advance-diet-chien-gastro-enteric.html,,,,,,http://animaux.miscota.fr/chiens/advance/gastroenteric,http://www.telepienso.com/products/advance-gastroenteric,http://www.tiendanimal.es/advance-gastro-enteric-canine-p-4677.html,http://www.tiendanimal.fr/advance-gastro-enteric-canine-p-4677.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/problemas_gastrointestinales/390635,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/troubles_intestinaux/390656,,http://www.bypets.com/advance-vet-canine-gastroenteric-canine.html
8410650167817,AVET GASTROENTERIC CANINE,Advance,DIET,GASTROENTERIC,DOG,12,http://www.amazon.fr/Advance-Diet-Gastroenteric-Canine-chien/dp/B004W6PKD0,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_alergias/391336,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-gastroenteric-es,http://www.croquetteland.com/affinity-advance-diet-chien-gastro-enteric.html,,,,,,http://animaux.miscota.fr/chiens/advance/gastroenteric,http://www.telepienso.com/products/advance-gastroenteric,http://www.tiendanimal.es/advance-gastro-enteric-canine-p-4677.html,http://www.tiendanimal.fr/advance-gastro-enteric-canine-p-4677.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/problemas_gastrointestinales/390635,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/troubles_intestinaux/390656,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-gastroenteric-canine-sac--sf5045/,http://www.bypets.com/advance-vet-canine-gastroenteric-canine.html
8410650152288,AVET RENAL FAILURE CANINE,Advance,DIET,RENAL,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Failure-Croquettes/dp/B0041LVLDE,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-renal-es,,http://www.kiwoko.com/affinity-advance-veterinary-diet-renal-3kg-p-9746.html,,,,http://www.miscota.es/perros/advance/renal-failure-canine,http://animaux.miscota.fr/chiens/advance/probleme-renaux-pour-chiens,http://www.telepienso.com/products/advance-renal,,,,,,http://www.bypets.com/advance-canine-renal.html
8410650168128,AVET RENAL FAILURE CANINE,Advance,DIET,RENAL,DOG,12,http://www.amazon.fr/Affinity-ADVANCE-Croquettes-Troubles-r%C3%A9naux/dp/B004W6PLPC,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-renal-es,http://www.croquetteland.com/affinity-advance-diet-chien-renal-failure.html,,,,,http://www.miscota.es/perros/advance/renal-failure-canine,http://animaux.miscota.fr/chiens/advance/probleme-renaux-pour-chiens,,http://www.tiendanimal.es/advance-renal-failure-canine-p-5144.html,http://www.tiendanimal.fr/advance-renal-failure-canine-p-5144.html,,,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-renal-failure-canine-sac--sf5053/,http://www.bypets.com/advance-canine-renal.html
8410650152349,AVET DIABETES COLITIS CANINE,Advance,DIET,DIABETES,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Diabetes-Croquettes/dp/B0041M0ZZ8,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_obesidad/391411,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-diabetes-colitis-es,http://www.croquetteland.com/affinity-advance-diet-chien-diabetes-colitis.html,http://www.kiwoko.com/affinity-advance-veterinary-diet-diabetes-colitis-3kg-p-9743.html,,,,http://www.miscota.es/perros/advance/diabetes-colitis-canine,http://animaux.miscota.fr/chiens/advance/advance-diabetes-colitis-chien,http://www.telepienso.com/products/advance-diabetes-colitis,http://www.tiendanimal.es/advance-diabetes-colitis-canine-p-4676.html,http://www.tiendanimal.fr/advance-diabetes-colitis-canine-p-4676.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/diabetes/390630,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/diabete/390655,,http://www.bypets.com/advance-vet-canine-diabetes-colitis-canine.html
8410650168098,AVET DIABETES COLITIS CANINE,Advance,DIET,DIABETES,DOG,12,http://www.amazon.fr/Affinity-ADVANCE-Diabetes-Colitis-Croquettes/dp/B004W6PL0M,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_obesidad/391411,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-diabetes-colitis-es,http://www.croquetteland.com/affinity-advance-diet-chien-diabetes-colitis.html,,,,,http://www.miscota.es/perros/advance/diabetes-colitis-canine,http://animaux.miscota.fr/chiens/advance/advance-diabetes-colitis-chien,http://www.telepienso.com/products/advance-diabetes-colitis,http://www.tiendanimal.es/advance-diabetes-colitis-canine-p-4676.html,http://www.tiendanimal.fr/advance-diabetes-colitis-canine-p-4676.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/diabetes/390630,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/diabete/390655,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-diabetes-colitis-canine-sac--sf5043/,http://www.bypets.com/advance-vet-canine-diabetes-colitis-canine.html
8410650152301,AVET OBESITY CANINE,Advance,DIET,OBESITY,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Obesity-Croquettes/dp/B0041LRCIC,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_obesidad/391332,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-obesity-es,,http://www.kiwoko.com/affinity-advance-veterinary-diet-obesity-p-9745.html,,,,http://www.miscota.es/perros/advance/obesity-canine,http://animaux.miscota.fr/chiens/advance/obesity-pour-chiens,http://www.telepienso.com/products/advance-obesity,http://www.tiendanimal.es/advance-obesity-management-canine-p-5142.html,http://www.tiendanimal.fr/advance-obesity-management-canine-p-5142.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/obesidad/390484,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/obesite/390587,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-obesity-management-canine-sa-sf5051/,http://www.bypets.com/advance-obesity-1.html
8410650168111,AVET OBESITY CANINE,Advance,DIET,OBESITY,DOG,12,http://www.amazon.fr/Affinity-ADVANCE-Obesity-Management-Croquettes/dp/B0041LWLGU,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_obesidad/391332,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-obesity-es,http://www.croquetteland.com/affinity-advance-diet-chien-obesity-management-903.html,http://www.kiwoko.com/affinity-advance-veterinary-diet-obesity-p-9745.html,,,,http://www.miscota.es/perros/advance/obesity-canine,http://animaux.miscota.fr/chiens/advance/obesity-pour-chiens,http://www.telepienso.com/products/advance-obesity,http://www.tiendanimal.es/advance-obesity-management-canine-p-5142.html,http://www.tiendanimal.fr/advance-obesity-management-canine-p-5142.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/obesidad/390484,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/obesite/390587,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-obesity-management-canine-sa-sf5051/,http://www.bypets.com/advance-obesity-1.html
8410650152325,AVET URINARY CANINE,Advance,DIET,URINARY,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Urinary-Croquettes/dp/B0041LZ5HW,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_renal/391410,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-utinary-es,http://www.croquetteland.com/affinity-advance-diet-chien-urinary.html,http://www.kiwoko.com/affinity-advance-veterinary-diet-urinary-3kg-p-9748.html,,,,http://www.miscota.es/perros/advance/urinary-canine,http://animaux.miscota.fr/chiens/advance/urinary-canine,http://www.telepienso.com/products/advance-urinary,http://www.tiendanimal.es/advance-urinary-canine-p-4702.html,http://www.tiendanimal.fr/advance-urinary-canine-p-4702.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/problemas_renales/390623,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/reins_voies_urinaires/390654,,http://www.bypets.com/advance-urinary-canine-1.html
8410650168104,AVET URINARY CANINE,Advance,DIET,URINARY,DOG,12,http://www.amazon.fr/Affinity-ADVANCE-Croquettes-Troubles-urinaires/dp/B004W6PM4W,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_renal/391410,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-utinary-es,http://www.croquetteland.com/affinity-advance-diet-chien-urinary.html,,,,,http://www.miscota.es/perros/advance/urinary-canine,http://animaux.miscota.fr/chiens/advance/urinary-canine,http://www.telepienso.com/products/advance-urinary,http://www.tiendanimal.es/advance-urinary-canine-p-4702.html,http://www.tiendanimal.fr/advance-urinary-canine-p-4702.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/problemas_renales/390623,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/reins_voies_urinaires/390654,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-urinary-canine-sac-kg-sf5055/,http://www.bypets.com/advance-urinary-canine-1.html
8410650155630,AVET LEISHMANIASIS MANAGEMENT CANINE,Advance,DIET,LEISHMANIASIS,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Leishmaniasis-Croquettes/dp/B0041LRE08,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-leishmaniasis-es,http://www.croquetteland.com/affinity-advance-diet-chien-leishmaniasis.html,,,,,http://www.miscota.es/perros/advance/leishmaniasis,http://animaux.miscota.fr/chiens/advance/leishmaniasis,http://www.telepienso.com/products/advance-leishmaniasis,http://www.tiendanimal.es/advance-leishmaniasis-management-p-5141.html,http://www.tiendanimal.fr/advance-leishmaniasis-management-p-5141.html,,,,http://www.bypets.com/advance-leishmaniasis-1.html
8410650155647,AVET LEISHMANIASIS MANAGEMENT CANINE,Advance,DIET,LEISHMANIASIS,DOG,10,http://www.amazon.fr/Affinity-Leishmaniasis-Management-Croquettes-Leishmaniose/dp/B0041LTFNC,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-leishmaniasis-es,http://www.croquetteland.com/affinity-advance-diet-chien-leishmaniasis.html,,,,,http://www.miscota.es/perros/advance/leishmaniasis,http://animaux.miscota.fr/chiens/advance/leishmaniasis,http://www.telepienso.com/products/advance-leishmaniasis,http://www.tiendanimal.es/advance-leishmaniasis-management-p-5141.html,http://www.tiendanimal.fr/advance-leishmaniasis-management-p-5141.html,,,,http://www.bypets.com/advance-leishmaniasis-1.html
8410650168166,AVET ARTICULAR CARE,Advance,DIET,ARTICULAR,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Articular-Croquettes/dp/B004W6PNCS,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_articulaciones/391409,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-articular-care--es,http://www.croquetteland.com/affinity-advance-diet-chien-articular-care.html,,,,,http://www.miscota.es/perros/advance/articular-care,http://animaux.miscota.fr/chiens/advance/soins-des-articulations,http://www.telepienso.com/products/advance-articular-care,http://www.tiendanimal.es/advance-articular-care-canine-p-6246.html,http://www.tiendanimal.fr/advance-articular-care-canine-p-6246.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/problemas_articulares/390614,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/problemes_articulaires/390653,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-chien-articular-care-kg-sf9173/,http://www.bypets.com/advance-vet-canine-articular-care.html
8410650168180,AVET ARTICULAR CARE,Advance,DIET,ARTICULAR,DOG,12,http://www.amazon.fr/Affinity-Articular-Croquettes-Douleurs-articulaires/dp/B004W6PNNM,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_articulaciones/391409,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-articular-care--es,http://www.croquetteland.com/affinity-advance-diet-chien-articular-care.html,http://www.kiwoko.com/affinity-advance-veterinary-diet-articular-care-12kg-p-10456.html,,,,http://www.miscota.es/perros/advance/articular-care,http://animaux.miscota.fr/chiens/advance/soins-des-articulations,http://www.telepienso.com/products/advance-articular-care,http://www.tiendanimal.es/advance-articular-care-canine-p-6246.html,http://www.tiendanimal.fr/advance-articular-care-canine-p-6246.html,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/problemas_articulares/390614,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/problemes_articulaires/390653,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-chien-articular-care-kg-sf9173/,http://www.bypets.com/advance-vet-canine-articular-care.html
8410650152387,AVET INTOLERANCE / LIMITED ANTIGEN CANINE ,Advance,DIET,LIMITED ANTIGEN,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Intolerance-Croquettes/dp/B0041LVL02,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-intolerance-care-es,,,,,,http://www.miscota.es/perros/advance/intolerance-limit-antig-canine,,http://www.telepienso.com/products/advance-intolerance-care,http://www.tiendanimal.es/advance-intolerance-care-limited-antigen-canine-p-6691.html,http://www.tiendanimal.fr/advance-intolerance-care-limited-antigen-canine-p-6691.html,,,,http://www.bypets.com/advance-intolerance-care-1.html
8410650171999,AVET INTOLERANCE / LIMITED ANTIGEN CANINE ,Advance,DIET,LIMITED ANTIGEN,DOG,12,http://www.amazon.fr/Advance-Veterinary-Diets-Intolerance-Croquettes/dp/B007XPB6Y4,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-intolerance-care-es,,,,,,http://www.miscota.es/perros/advance/intolerance-limit-antig-canine,http://animaux.miscota.fr/chiens/advance/intolerance-alimentaire-antigene-limitee-pour-chiens,http://www.telepienso.com/products/advance-intolerance-care,http://www.tiendanimal.es/advance-intolerance-care-limited-antigen-canine-p-6691.html,http://www.tiendanimal.fr/advance-intolerance-care-limited-antigen-canine-p-6691.html,,,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-chiens-intolerance-care-sa-sf9877/,http://www.bypets.com/advance-intolerance-care-1.html
8410650152363,AVET HYPOALLERGENIC CANINE,Advance,DIET,HIPOALLERGENIC  ,DOG,"2,5",http://www.amazon.fr/Advance-Veterinary-Diets-Allerg%C3%A9nique-Croquettes/dp/B0041LUEKK,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_alergias/391308,,,,,,,,http://www.miscota.es/perros/advance/hipoallergenic-canine,,,,,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/alergias_e_intolerancias/390547,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/troubles_intestinaux/390652,,http://www.bypets.com/advance-vet-canine-hypoallergenic-canine.html
8410650152370,AVET HYPOALLERGENIC CANINE,Advance,DIET,HIPOALLERGENIC  ,DOG,10,http://www.amazon.fr/Affinity-ADVANCE-Allergenic-Croquettes-chien/dp/B0041LXR0E,http://www.bitiba.es/shop/perros/pienso_perros/advance_veterinary_diets/advance_veterinary_diets_alergias/391308,,,http://www.croquetteland.com/affinity-advance-diet-chien-hypoallergenic-902.html,,,,,http://www.miscota.es/perros/advance/hipoallergenic-canine,,,,,http://www.zooplus.es/shop/tienda_perros/pienso_perros/advance_veterinary_diets/alergias_e_intolerancias/390547,http://www.zooplus.fr/shop/chiens/aliments_specifiques_therapeutiques_chien/affinity_advance_veterinary/troubles_intestinaux/390652,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-chien-hypo-allergenic-k-sf5047/,http://www.bypets.com/advance-vet-canine-hypoallergenic-canine.html
8410650170695,AVET ATOPIC,Advance,DIET,DERMA,DOG,3,http://www.amazon.fr/Advance-Veterinary-Diets-Atopic-Croquettes/dp/B007XPB5X6,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-atopic-care-es,http://www.croquetteland.com/affinity-advance-diet-chien-atopic-care.html,http://www.kiwoko.com/affinity-advance-veterinary-diet-atopic-care-p-9742.html,,,,http://www.miscota.es/perros/advance/atopic,http://animaux.miscota.fr/chiens/advance/atopique,http://www.telepienso.com/products/advance-atopic-care,http://www.tiendanimal.es/advance-atopic-care-canine-p-6692.html,http://www.tiendanimal.fr/advance-atopic-care-canine-p-6692.html,,,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-chiens-atopic-care-sac-de--sf9875/,http://www.bypets.com/advance-vet-canine-atopic.html
8410650170718,AVET ATOPIC,Advance,DIET,DERMA,DOG,12,http://www.amazon.fr/Advance-Veterinary-Diets-Atopic-Croquettes/dp/B007XPB6AI,,,http://www.centrodenutricioncanina.com/perro/pienso/advance-veterinary-diets/affinity-atopic-care-es,http://www.croquetteland.com/affinity-advance-diet-chien-atopic-care.html,http://www.kiwoko.com/affinity-advance-veterinary-diet-atopic-care-p-9742.html,,,,http://www.miscota.es/perros/advance/atopic,http://animaux.miscota.fr/chiens/advance/atopique,http://www.telepienso.com/products/advance-atopic-care,http://www.tiendanimal.es/advance-atopic-care-canine-p-6692.html,http://www.tiendanimal.fr/advance-atopic-care-canine-p-6692.html,,,http://www.wanimo.com/fr/chiens/alimentation-pour-chien-sc1/advance-diet-chiens-atopic-care-sac-de--sf9875/,http://www.bypets.com/advance-vet-canine-atopic.html
